0_mfcc,1_mfcc,2_mfcc,3_mfcc,4_mfcc,5_mfcc,6_mfcc,7_mfcc,8_mfcc,9_mfcc,10_mfcc,11_mfcc,12_mfcc,13_mfcc,14_mfcc,15_mfcc,16_mfcc,17_mfcc,18_mfcc,19_mfcc,zero_crossing_rate_mean,spectral_bandwidth_mean,spectral_rolloff_mean,chroma_stft_mean,chroma_cqt_mean,spectral_centroid_mean,root_mean_square_mean,spectral_contrast_mean,spectral_flatness_mean,genre
-49.669342,53.181572,-20.035885,2.218783,1.7255828,20.679071,-29.140055,0.40796366,-15.57217,-5.4257007,-19.65944,-1.9520706,-11.60171,-3.6443644,-19.873915,-8.127577,-17.466776,-3.4693365,-12.203166,0.88767105,0.161376953125,2771.832551874877,6737.7392578125,0.3200304,0.4875647,3121.6156900545257,0.20476693,25.510063191308024,0.022232233,1.0
-19.85455,65.89951,-7.5875745,10.452672,-23.305954,-2.7033236,-25.11855,-11.705984,-24.903843,-4.9074183,-16.128023,-2.5592065,-12.81784,-0.179419,-15.080455,-3.9512882,-6.6562014,2.0337298,-15.720573,2.7030191,0.177467523619186,2751.0166340237743,6458.608852652616,0.37580362,0.53260314,3051.90767282526,0.17666629,21.65171563041728,0.04650107,4.0
14.968239,70.25085,8.094741,21.806776,-1.9657017,19.934095,-12.263125,4.2004375,-16.2249,1.10586,-11.345526,0.7262157,-15.42376,4.099421,-10.6394825,2.2305534,-14.273525,-0.68966436,-7.7841287,-0.92819464,0.1380178052325581,2890.6713825823726,6722.415629542151,0.3133361,0.4363771,3062.319708626831,0.29745397,22.744949580992355,0.030804701,4.0
-190.59059,90.32966,-19.527952,-14.962373,-34.75431,3.7008767,-7.600422,7.0555835,0.34474915,8.258488,4.793508,15.577651,-2.8474538,13.914903,-0.85879636,7.252378,-5.0147605,10.48896,-0.58483857,7.077331,0.0978572401889534,2349.381569800464,4854.360181231831,0.28094855,0.5336481,2263.325011236829,0.06987922,22.228089250983672,0.009241768,0.0
-201.75797,126.010284,-10.044028,-2.2221951,-10.217338,4.689254,-16.626114,5.594832,-2.1100051,4.5237136,-5.1585426,-3.7584724,-8.417553,3.5406399,-7.5893936,-0.5583378,-1.622909,6.8216915,-5.6484146,1.3333266,0.0888751362645348,1857.8439260464977,2837.5753997093025,0.22362456,0.45440617,1624.0754936819274,0.11074623,25.59871876460569,0.002737883,2.0
-84.40634,79.37896,-0.57244813,29.869059,10.707723,3.952215,-9.173243,6.4606986,-14.262411,-0.13178477,-11.466243,-1.7000808,-12.17064,3.2756271,-9.154444,0.6743265,-8.87141,2.732757,-5.8990707,-0.889144,0.1027559502180232,2579.971342606605,5444.3198696402615,0.30377948,0.46887046,2594.7078854960487,0.25326568,21.942650030243147,0.024605539,0.0
-223.7028,137.97502,-32.09773,-25.584576,-21.293686,1.6668993,-19.377312,-4.0404906,-13.461314,-4.1118317,-7.0949535,-5.641339,-4.9269843,3.6592045,-6.43559,-5.9054947,-7.4942446,-4.53008,-8.076661,3.329434,0.0889455396075581,1588.6122764728166,2321.479605741279,0.21569169,0.37374726,1505.6622019502176,0.09136261,24.877269497165173,0.0010716441,2.0
-156.72195,117.627716,-26.73541,6.903912,-12.397554,-0.46864676,-18.226048,0.24894609,-11.030066,0.18128847,-10.120303,-2.891785,-9.214081,-0.13356501,-9.278768,-1.4648392,-11.7520895,-4.213427,-7.675654,7.8452606,0.0877736646075581,1890.7494515880755,3083.780034974564,0.23990552,0.41528854,1688.3394017127537,0.11577324,25.77642184292269,0.0026886824,2.0
-23.927032,102.29212,16.767262,34.077785,0.81660455,17.428787,-10.286813,1.7370683,-13.30062,-2.9701884,-15.967316,-1.6833442,-10.8509,2.3058422,-11.482354,3.0610774,-9.43901,5.076327,-11.172782,4.292474,0.061196402616279,2506.6050829705505,4721.605480105378,0.3211667,0.47335026,2029.834812061304,0.34128946,20.563019937431203,0.012942772,5.0
-196.21571,132.96867,-1.5799786,-7.2347083,-12.911526,-1.5250361,-27.178495,-5.4394493,-12.059911,3.9012673,-4.8535666,-3.2164354,-19.455498,-6.5291004,-9.771259,-4.1547174,-9.544568,-4.7025137,-8.5529175,-1.9582154,0.0676462572674418,1872.5165208193928,2684.8398891715115,0.26638615,0.39790487,1493.3632610989423,0.10754516,25.775722158743758,0.0017081513,2.0
108.768715,59.30794,-0.24873842,27.313313,-1.8628136,11.762317,-9.352248,-1.2958896,-16.941423,10.790254,-20.904259,2.012349,-18.15463,0.6444948,-1.5192586,-0.8051939,-9.788673,2.735555,-4.7374487,2.9619973,0.1678676871366279,2855.2144073129475,7090.608364371366,0.32095745,0.5004042,3350.953619909253,0.650438,20.646793822231835,0.049809787,0.0
-313.84662,133.93704,7.970968,0.97452503,-27.864616,-24.11396,-24.778097,-15.908697,-12.363423,-1.1100333,-11.079973,-0.65884215,4.3323545,-4.2574563,-14.396178,-0.37311587,-4.0813107,2.536576,-0.75774765,7.6377974,0.0602550417877906,1575.0640871052435,1867.504598928052,0.20220347,0.30379364,1205.1716582620045,0.057055436,27.34032249593496,0.00042250167,2.0
65.8242,44.940388,18.20447,35.33817,13.810159,14.499136,-0.3761463,1.645932,-8.308992,9.962382,-9.407481,-0.038580146,-17.647371,3.8174005,-3.07864,0.4186327,-12.552731,4.368626,-4.64254,6.8756843,0.2320653161337209,3137.9375132068585,7826.668332122093,0.52228826,0.74459195,3793.617125631429,0.40786785,18.689686873760103,0.091859385,0.0
-34.459854,76.52286,5.4767647,28.169735,-23.860973,4.994221,-9.924857,-1.4284172,-13.592629,4.9802823,-3.4461694,9.814527,-4.1309915,9.526849,-11.193861,6.559831,-15.623054,1.1611688,-10.54194,2.1985767,0.1717796148255814,2570.054748350826,5855.303586028343,0.35101908,0.64426196,2935.788527009166,0.24371664,23.149324867311524,0.02813731,4.0
-294.15268,130.69037,-2.6033945,-3.1350574,-37.500015,-30.602959,-34.008244,-10.003972,-6.4316225,16.653234,0.8251977,-3.6271577,-1.4369512,1.3988373,-3.6198826,6.5104218,-4.026227,8.921564,11.903622,8.731011,0.0701716933139534,1591.6706640083812,2085.4156068313955,0.21334457,0.34796092,1324.503232460574,0.061061114,27.10755964228334,0.0005679853,2.0
-46.462635,89.36742,-8.722694,3.6057365,-7.349219,-4.065182,-13.909259,7.7809186,-13.155426,-3.16307,-3.7928705,1.2552885,-17.457445,2.2615232,-3.634501,5.421845,-7.7561626,0.95458585,-6.382935,-2.9940004,0.1321629723837209,2522.280095295659,5128.282555868459,0.3167077,0.4876307,2490.4504341275606,0.22940558,23.447265781645896,0.019256936,5.0
-180.79524,113.01672,-8.614216,3.6792767,-23.032045,4.4142027,-16.351114,-1.6840874,-12.591002,-8.426331,-7.6442294,0.7026662,-0.091017045,2.8469317,-10.422906,-5.5719,-10.482678,-2.8705986,-6.657418,2.530513,0.1045591842296511,2058.51631384993,3882.461562045785,0.23021936,0.4264359,1920.614453613406,0.10041207,24.01368924341619,0.004945776,2.0
-242.86902,117.433556,0.98269266,-8.026696,-35.46846,-21.7636,-28.000368,-7.3713093,-9.551277,6.873592,-6.628069,-0.18895824,-4.387537,8.701894,-3.565512,3.6324348,-10.699958,4.6210318,4.2423224,9.88543,0.0730763989825581,1878.2883075115533,2618.1119980922963,0.20197676,0.306376,1523.103518738273,0.07757665,27.43335229507993,0.0011356802,2.0
-89.57357,66.945625,11.337065,23.387638,6.3070507,6.365499,-0.37151006,10.363289,1.4335536,8.670727,-10.777493,0.74918824,-9.336986,5.1062546,-5.6340895,5.1040993,-8.064152,0.74990946,-5.9785814,-0.71095496,0.0876964480377907,2850.5055643564588,6266.487611282703,0.44587615,0.58798915,2555.731250670093,0.33015263,20.11369200235933,0.0243305,0.0
-8.270824,47.4372,-0.9122526,17.769123,-23.091652,3.8667362,-26.371706,-1.205955,-20.966928,-4.9212313,-15.253813,-8.491776,-16.053852,-6.145955,-14.294531,1.3616139,-11.188303,-0.77020574,-13.020562,0.7810524,0.2290822583575581,2835.572080511758,6917.816928597384,0.39613944,0.5681988,3563.641083545117,0.17415267,22.44784426803204,0.063559815,4.0
-34.091133,96.12002,-17.233555,1.5133628,-10.14961,-9.630683,-21.611647,-10.2213,-19.160105,-0.96980673,-20.83905,-1.2505451,-15.477982,4.485919,-11.70915,2.3545914,-12.0405,1.4630102,-14.024533,-0.6738163,0.0934558957122093,2511.1309999788427,5134.967864280523,0.2550104,0.3560172,2303.220474020092,0.24926996,23.464196118365656,0.016155275,1.0
-217.94562,109.59207,-34.613243,11.521997,-33.13584,9.768763,-10.74298,3.139894,-3.6395466,7.414452,-9.933348,1.1013947,-14.977243,3.079401,-5.209304,2.1058233,-7.625495,-0.3093885,-8.063499,5.241195,0.1233046420784883,1918.643600576113,4025.63232421875,0.26787055,0.4689332,1972.5752497423089,0.045865785,25.4909628104693,0.0021069446,1.0
-154.23346,97.13463,-18.344658,0.85433096,1.1235136,3.7454627,-9.327686,3.2552338,-11.1846485,4.415004,-21.184685,-2.0398848,-10.5403595,2.1299393,-14.890919,1.3751,-17.187132,-0.1697624,-18.357628,0.5304523,0.1298180868459302,2497.516391018307,5045.204453579215,0.3786902,0.5264086,2341.910761957272,0.06708036,24.43080865259146,0.013171323,2.0
2.3296466,43.243298,12.630532,6.240577,-3.6313324,11.0621,-25.667091,10.83844,-17.593573,-0.41508853,-15.383341,4.669124,-14.3192425,-5.988999,-19.489977,-4.080376,-14.267562,2.7957752,-19.811003,-7.428514,0.152662836119186,3173.300905875325,7736.704612554506,0.20573063,0.31617892,3678.3257293486886,0.32375914,25.19634269507481,0.021067549,4.0
-12.958723,77.72691,-15.115581,0.5738982,-25.73798,-5.0033875,-30.241152,-7.743566,-26.930668,-12.834147,-21.593092,-6.4272485,-17.82512,-5.5758076,-16.511276,-3.629914,-12.405535,-4.5794377,-18.2383,-2.1777058,0.122682367369186,2652.5131303049016,5894.413892169331,0.35166323,0.5091412,2600.541686208361,0.21563059,24.59386908670365,0.020797567,4.0
-198.0021,69.422585,1.4033979,12.421441,-6.3414125,18.004227,-0.7157634,5.746291,-14.21268,-4.5826483,-9.072649,2.0591648,-12.275254,8.515767,-2.1857688,8.309331,-7.540297,6.5205564,-9.20362,4.910419,0.1781897256540697,2850.8381428101093,6438.127271075581,0.27342826,0.41082934,2835.640609807624,0.0506373,26.538573470075068,0.009218182,1.0
-137.7797,119.7401,28.680487,26.141174,-9.22468,2.9600372,-13.117533,-1.0368596,-16.620838,-4.6424413,-13.528203,0.55805504,-3.2859426,8.6077175,-12.622583,-0.4216592,-13.680698,4.0624704,-7.991944,3.0652616,0.0500431504360465,2179.7638313516995,3216.634890534157,0.26619548,0.46166906,1491.1504488634012,0.17925663,24.27902490161937,0.0025496797,1.0
-380.7019,181.6375,-55.62145,-23.695951,-18.665768,-12.980105,-8.443668,-10.334049,-10.982219,-3.0657432,1.0345209,-9.102407,-7.9364758,6.037523,3.1875193,-0.8234259,-0.07070522,0.20569164,0.21323845,9.387964,0.0852073492005814,861.4198194970116,1656.4291310864826,0.25535843,0.43321073,1063.4458849854698,0.024893122,27.445943731086786,4.6174227e-05,1.0
35.588573,91.24403,8.54735,6.339703,-17.348223,-1.4786472,-14.069997,-8.898556,-23.505276,-3.072105,-19.555166,-0.33294323,-18.262455,4.377906,-14.146269,5.7990103,-13.973793,1.2056708,-9.70033,2.3430142,0.1222383720930232,2810.9887173818647,6147.629337754361,0.37984863,0.5730413,2577.9974265825654,0.38714844,22.173447873249454,0.01832307,4.0
-77.17849,79.43607,-23.269135,-9.129021,-24.149263,8.284562,-13.358749,5.213637,-3.811431,8.436273,4.47429,17.697596,-4.951952,11.499814,-3.2504365,7.171365,-1.8252578,-0.12713271,-4.715343,13.103213,0.0970578215843023,2443.297439519248,5080.609045694041,0.2670743,0.4117338,2244.714237623711,0.20433891,24.90788978835894,0.0070375586,4.0
-142.01309,86.72549,-10.726317,8.016374,-20.772474,-3.1812327,-19.543676,6.659554,-10.023568,-0.7055504,-15.821886,-1.326148,-9.790802,4.4278646,-12.540393,2.0501232,-9.951618,-0.055493485,-9.376059,0.23016825,0.1117573582848837,2351.648473513649,4811.368890806686,0.2512591,0.41270548,2264.892760830273,0.1178775,26.079070254712818,0.010950142,2.0
-20.006971,86.314545,2.2707202,20.301167,-12.22261,0.56652933,-17.00518,0.8926354,-16.517756,1.4796163,-12.179704,1.2662466,-14.663001,-0.42644936,-13.95178,-5.4582815,-15.060876,-2.053681,-10.833515,1.3459629,0.1069699309593023,2605.417226602928,5536.1865234375,0.2801507,0.40861812,2417.909645861429,0.2795664,23.426813611980755,0.013924181,1.0
-86.43791,77.03467,-1.0090353,23.644606,-13.65441,-6.217935,-22.670013,-7.489905,-20.348747,-7.8933682,-21.633574,-1.8021075,-14.7728405,-0.6690205,-16.184448,-2.933502,-14.485079,4.0072055,-15.23323,-9.861887,0.1378406613372093,2565.0779322834355,5445.2462981468025,0.30916563,0.4648038,2487.7600576349373,0.17506768,23.30907970813975,0.013382737,1.0
-200.1697,143.0082,-25.48866,3.144697,-14.677263,-4.487559,-6.0785575,12.862127,-0.22927272,-6.7416844,-14.864705,-0.92966,-0.89645374,-4.1419907,-1.2588753,2.8503847,-5.069052,5.1823263,11.863849,16.666407,0.0847781159156976,1554.681624493015,2448.976199127907,0.2241876,0.41483915,1421.0715441189357,0.1021086,26.05180657367456,0.00088971824,6.0
-71.84732,117.64361,4.91006,25.289862,-13.163633,14.082248,-13.753597,9.0093155,-5.893073,4.0125475,-4.3242927,2.8314493,-8.118118,2.355159,-9.8126545,0.57517105,-11.310406,4.307506,-2.6253636,8.059643,0.0704317314680232,2189.3428806873103,3961.258062318314,0.28806219,0.49465492,1754.6405767940362,0.21801928,22.303937426097136,0.0051142997,1.0
-38.05739,107.28508,2.0077205,19.084475,-1.7369504,14.223524,-7.363271,8.442211,-12.015525,4.708857,-5.517686,3.359409,-5.864325,1.5409975,-7.8224907,3.2708206,-7.9298573,-0.5619142,-14.609428,-0.4034515,0.0810626362645348,2413.991147560658,4569.020201217297,0.29732955,0.44973978,2006.516151848085,0.25194144,22.57305015515308,0.010909693,1.0
1.558627,66.090004,-8.235804,-0.15318157,-11.632671,-0.08999038,-13.5259905,5.252975,-20.115606,4.3507338,-17.659887,-0.8890009,-10.230627,2.8780007,-16.828514,7.5824013,-6.933416,0.89064187,-9.167582,0.07683418,0.2067462300145348,2946.4228221792177,7192.866040606831,0.37695473,0.4649514,3327.5794066372846,0.19963546,23.62721911058734,0.054109156,6.0
-131.69029,62.316208,-28.657118,-10.384639,-34.758114,-5.976067,-27.648148,-0.393439,-11.63758,-2.6374145,-16.285357,6.314439,-4.1337466,13.865725,-10.64995,-3.374092,-19.06992,-5.944581,-8.530498,2.0712786,0.1257153888081395,2442.299020732051,5626.701092387355,0.24304512,0.3741344,2745.99805015762,0.13346404,23.07700383433762,0.015807493,1.0
-49.26437,66.09166,-1.9188097,9.541776,-22.90985,-4.6415367,-21.632,-7.733361,-20.48904,-4.1664853,-24.577625,-1.8259747,-11.14906,0.3414988,-10.309688,8.336486,-5.106299,0.62008,-8.923431,-0.04423019,0.2026151435319767,2723.8200686277214,6419.148005995639,0.30030936,0.5103309,3101.716790192436,0.20165317,24.50805464654324,0.021284914,6.0
-63.203087,94.95123,-27.415276,-6.4541206,-22.73725,-4.0711784,-23.23536,-12.822599,-23.22718,-12.5080805,-22.93181,3.260315,-8.69789,1.9331688,-15.426634,5.902818,-9.594111,-0.06347628,-9.102776,9.061797,0.1153490643168604,2358.806463157689,4738.231116006541,0.30307186,0.44117403,2282.1747431252857,0.17345087,24.623377024926267,0.010063557,1.0
-51.347694,82.54056,-2.47508,4.9792924,-18.828037,1.3828031,-22.609339,-1.8762053,-15.113193,-4.427223,-20.881678,-6.918618,-14.237417,3.825478,-14.006198,-1.1559588,-14.614585,0.0037794225,-10.453847,-3.8134813,0.2002918332122093,2720.681871645641,6074.5166015625,0.448774,0.6914018,2705.2417099231643,0.1493191,22.50938002347397,0.025515592,5.0
-218.03574,80.65883,-7.134215,5.2486753,0.75677276,11.54866,-19.465464,-2.9513404,-16.537382,-12.0200615,-11.868228,8.21642,-2.1232443,-10.93029,-20.088848,-1.2877485,-15.014894,2.4466856,-1.9453224,-8.029909,0.0822549509447674,2266.875703712976,4014.640375181686,0.21482293,0.2741852,1898.9563348395905,0.11975736,29.58454173829464,0.0027568764,1.0
-316.54758,10.153923,-34.622746,-23.999802,-23.424845,2.1486804,3.5581298,14.804934,-3.8692315,17.872307,-0.9354065,8.564399,3.7169025,15.309551,-0.2517678,14.56366,-0.5851596,10.363841,2.7725036,15.115449,0.2277321039244186,3019.675455903137,7665.895428324855,0.27132335,0.4866052,3757.758654773883,0.016741687,26.423713335463404,0.013415914,1.0
-144.85074,82.63716,-9.177646,24.753725,-12.18244,12.686149,-9.217631,3.910144,-8.192619,4.417962,-7.35206,5.2817593,-9.649064,4.681638,-10.836312,-1.4011481,-13.352884,-3.3475337,-11.525666,-0.359985,0.0335733103197674,2378.9768890448404,4626.383652797965,0.4086245,0.43000203,2110.1333430176896,0.10604279,23.798850583089493,0.010210769,3.0
10.600879,50.32641,-3.0962126,5.9914465,-15.559686,5.6010466,-19.06799,5.0461626,-13.744813,-0.6494681,-15.973719,0.58959556,-7.082365,0.60858184,-12.52532,0.32195914,-11.770074,1.885213,-13.709882,1.3792589,0.1994481286337209,2970.176851011593,7294.42263581032,0.33305508,0.42297402,3659.151860018238,0.21087931,22.42625953599347,0.06844868,4.0
-270.97733,44.3002,-23.121035,-0.68082714,-27.79692,22.465399,-1.4156992,11.076225,-3.2458465,8.292715,-4.7143607,7.214894,-4.6683164,-3.445078,-13.185608,-6.6998954,-10.51604,-1.6723721,-3.555884,-1.2114241,0.1558082757994186,2539.57586622322,6017.553767714389,0.22347483,0.3157261,2908.4397862625856,0.030695321,28.51936398629532,0.0063394257,0.0
2.0688415,57.48483,-0.49416122,8.357356,-14.94671,1.1006852,-30.068356,-13.272763,-16.868973,-3.61807,-15.246738,-2.2546294,-16.340034,-4.402383,-15.360113,2.800022,-13.733679,0.21293995,-12.456166,-0.3133793,0.1666288154069767,2908.517808278035,6974.829839662064,0.30008402,0.44080716,3279.9495285793832,0.26450908,23.511371557056147,0.033345304,4.0
-22.147161,68.65221,14.087535,25.501526,-0.40927005,19.630922,-15.216026,-3.8055713,-11.348503,8.37647,-7.643892,11.545621,-6.4164867,4.591825,-15.94683,2.0808375,-9.256524,-2.2818809,-18.682821,-1.6077384,0.0972088481104651,2885.334017933736,6538.907669422239,0.39880106,0.57243973,2778.744790688666,0.27136028,24.06567249933718,0.019772064,3.0
-18.83319,77.442116,3.8737526,22.88659,-8.980052,5.7552724,-2.516555,3.4290357,-16.638138,-5.0028944,-12.681849,2.796322,-12.264689,1.0177975,-12.307658,0.54325837,-14.478595,-4.1835284,-10.162324,4.189543,0.1631177325581395,2664.959262035043,5888.629973655523,0.4263548,0.59135586,2802.8379780405903,0.25917092,21.26204404996521,0.03552511,3.0
-153.23793,82.876396,-19.757353,-5.18591,-48.68481,-22.78006,-34.52137,-4.0906205,-18.126385,-15.044158,-28.84931,-12.565369,2.400693,7.690122,-13.502874,-1.2330537,-12.996448,-3.5080893,-5.9334655,9.934084,0.0956179596656976,2236.727810376932,4523.374818313953,0.24796893,0.37198913,2123.43531886417,0.11266125,25.48468860415265,0.0052031297,2.0
-39.729183,58.288696,-26.60798,3.226972,-39.61421,2.7096562,-19.407015,1.7851197,-15.673183,-3.2447588,-16.165293,2.7124982,-9.564976,2.3703828,-9.543845,4.0886226,-11.598818,-1.4779338,-6.780358,8.003932,0.130848019622093,2556.988929828908,5998.649618459303,0.25353697,0.46845797,2974.802534975337,0.24065231,22.32804194015747,0.019316325,3.0
-105.9429,102.972,-6.3093877,12.962129,-9.313625,2.7664857,-20.499035,-3.2405798,-11.573285,2.1840162,-11.500763,0.46389365,-11.394293,11.01195,-0.11517703,6.525869,-9.58986,0.89156467,-8.129619,-0.9119962,0.0880019077034883,2266.194444106258,4214.723893986192,0.3443392,0.56183594,1989.7981929133407,0.1474419,24.765136284130804,0.008695336,6.0
74.549965,91.046745,-23.715244,6.726936,-18.013592,8.94184,-25.787018,10.76258,-19.971905,1.7869357,-19.651415,-0.47604764,-5.633321,0.16389915,-7.7066917,0.37066025,-9.277782,2.2281566,-7.0895348,6.972795,0.0986657430959302,2419.152868369156,5472.0876862281975,0.25915906,0.37471414,2388.6299491770897,0.5924864,23.957089230795724,0.011372728,1.0
-218.30609,72.50266,-96.35269,-39.4477,-34.23837,-11.278906,-40.072197,-11.447018,0.7326602,-9.99877,-4.7606187,17.002333,-12.9938135,7.613071,-21.116213,-9.762398,-26.803165,7.1980543,-10.148219,-11.408921,0.1415663608284883,1649.920917131611,2939.0318404796512,0.29314992,0.4126363,2028.2049723185971,0.083808064,27.71895825985263,0.0008874096,2.0
30.069748,60.070583,27.208853,10.06741,-15.119509,14.584745,-12.068738,7.3027673,-16.578724,6.5977564,-12.703897,1.9987892,-13.2357645,6.418952,-12.662522,1.636857,-10.44849,2.074024,-6.8632073,0.32193583,0.2498024164244186,3167.6045516824056,7763.74630950218,0.47801685,0.66595817,3771.570438794413,0.2433537,21.293028917378003,0.07242765,4.0
-52.41218,96.65967,3.5855236,22.01093,-7.483848,9.142653,-3.8589003,12.286631,-11.140894,8.017095,-6.803592,1.8306609,-11.29034,4.0953608,-19.214634,1.4369743,-6.457535,1.3572953,-15.25317,4.5609255,0.1167809774709302,2582.723690032833,5345.918139080669,0.4121233,0.69177395,2331.779902278236,0.17141229,24.087752051754244,0.012469424,6.0
-10.342804,76.68939,-51.38046,-11.035548,-19.049107,-4.48141,-33.334656,-12.436753,-16.98003,4.1735764,-15.805035,15.667372,-13.293178,8.671534,-12.5546055,-11.507407,-14.222579,5.9435854,-3.1915903,4.32393,0.1407408248546511,2290.063651157532,4795.619606195494,0.3118663,0.5047507,2450.4357660690307,0.27549294,25.36505041455778,0.0103906365,1.0
-40.59844,21.725487,-58.224987,36.73248,-8.040859,-2.8581226,-26.39202,6.0506587,-33.567688,-25.991638,-27.320536,-10.816067,-25.086927,7.847277,-8.347052,1.7578187,-13.847995,-2.6106026,-15.29897,2.56188,0.2245173964389535,2194.117353964456,5603.315032249273,0.3622217,0.5610337,3212.174577138298,0.19900303,22.516433868485212,0.026279477,0.0
-36.2932,32.71672,-40.02721,16.336704,-33.2642,-16.052347,-39.387035,-17.911352,-44.48663,-24.73673,-24.307196,-11.455494,-17.519539,3.0636632,-14.74966,-2.9958196,-21.471022,-4.952699,-18.925772,-9.391053,0.1536598382994186,2477.381731236824,5778.585290243459,0.2385086,0.24580681,2890.5657963764693,0.2661576,26.978209092301757,0.0087623065,0.0
-98.44088,106.821,-20.2641,-4.3700876,-13.302532,4.699172,-15.997953,-3.2351375,-1.4498051,-1.1097785,-9.083937,6.3848543,-7.847275,6.132325,-7.6584234,0.6837948,-10.344988,-1.0296596,-9.471221,-0.2034658,0.1274357285610465,2303.379270002009,4597.3388671875,0.45637313,0.69185174,2231.58504170522,0.12281787,20.911071720526948,0.022349136,6.0
4.652034,63.49284,21.819244,6.0859523,-15.750054,5.9708467,-11.58851,4.958872,-19.788708,2.821791,-16.24539,1.0148005,-12.058622,5.5454216,-11.494106,2.0833936,-10.588154,1.6356919,-11.828992,-2.1277103,0.2152105287063953,3180.679973642006,7772.860362917878,0.40596867,0.5859032,3617.90473787886,0.19331823,21.243877813515265,0.06441711,4.0
-125.67986,46.586384,-20.930315,13.443105,-30.810429,-5.8903546,-21.05921,-11.241177,-14.389624,2.144595,-16.99709,-5.827965,-14.973622,1.1354364,-5.6851244,2.7464466,-9.027792,4.0809326,-9.171953,12.404537,0.1834052507267441,2432.778195451537,5675.676610192587,0.2927749,0.447119,2981.183330615914,0.09996098,26.029086266891014,0.017129479,6.0
2.2138257,64.28982,-26.10139,13.282678,-32.97715,4.5219984,-18.908455,12.904412,-3.9521098,-4.041317,-25.163622,-9.115893,-22.29209,3.708806,-12.645631,-6.6761947,-16.924902,-1.1333935,-9.1886015,5.665131,0.1988962572674418,2423.210738921077,5468.932821584303,0.32208464,0.41781658,2747.8144938392657,0.30363294,26.243804349613363,0.009949329,1.0
-61.139748,74.22756,0.20314799,-1.8762146,-19.681032,8.105188,-17.457294,6.593021,-11.097158,3.743248,-17.051308,0.48035678,-23.6912,-3.879582,-12.649283,-3.0840304,-16.713621,4.4177604,-6.5655727,-0.71445584,0.1273199037063953,2789.73276284701,6425.207349200581,0.2845503,0.50463516,2736.18691976296,0.16024444,25.00308224191565,0.015501628,1.0
-106.83574,128.03278,-7.8883,11.261219,-15.106572,-2.1830654,-20.165234,0.28843433,-11.766124,-3.917894,-6.5537353,5.3858185,-21.720596,-7.6954083,-14.985458,-2.812428,-17.409248,-4.5585876,-8.981206,4.3782964,0.069959347747093,1937.6218329052767,3080.8755564135176,0.30032477,0.46268022,1534.458628332545,0.17830515,25.82791193380033,0.002582636,1.0
-67.979935,65.37825,20.347866,23.811495,-13.619361,14.175579,-14.684021,4.491197,-10.181961,7.8000917,-13.820277,-0.8745955,-8.6569605,2.567576,-12.403536,-3.4964855,-9.118533,6.680696,-7.746282,0.10146406,0.1710517351017441,2831.714754394324,6630.098280795785,0.45990345,0.5948391,3206.11364789903,0.16772962,22.871018083727456,0.046029575,6.0
-128.05656,113.27249,14.713933,11.761151,20.789549,5.2017045,-8.977117,9.667397,-11.675036,6.7677393,-21.423641,-2.4195187,-22.342451,-2.7032244,-11.555907,-10.056336,-14.297418,0.8196166,-23.681656,-4.586806,0.0649436773255814,2526.152700105296,4408.046988553779,0.3099045,0.4400279,1826.6237530481983,0.23193948,22.143323865384428,0.003200449,2.0
-6.207157,67.45877,29.742428,5.039467,-13.588909,15.813942,-7.757737,4.7199497,-17.08959,7.862216,-9.381124,5.0599294,-10.275261,5.8828454,-12.285837,0.12855338,-15.009881,-4.3015475,-12.287025,1.7372819,0.1994413154069767,3215.558889448859,7731.947276980378,0.4303728,0.62808424,3521.3071923815555,0.18806903,21.123400203747583,0.055564236,4.0
-8.693443,6.7430186,-49.443798,-26.114086,-53.38095,-13.331872,-55.06378,-11.912014,-21.448452,-1.7838644,-19.073505,-3.662933,-27.491377,-6.5842547,-20.644278,-3.556195,-13.274052,3.0466905,-8.916892,5.4371986,0.2961391715116279,2690.0837533502354,7136.028399800145,0.28130034,0.44940937,3949.970137619413,0.22925852,23.960960363613413,0.04497936,1.0
-103.788666,117.32093,-12.144362,-5.2908845,-23.774864,-11.821492,-21.435278,1.1206678,-20.003565,-8.834681,-19.26394,-0.49887398,-18.82384,-6.414253,-22.663185,-9.121522,-16.446302,-3.2497694,-10.013572,-7.925303,0.079383175872093,2083.983761577408,3605.659747456396,0.24827053,0.39737117,1747.0270694625362,0.1971858,24.98874650412161,0.004220166,1.0
-114.99311,99.94626,-3.6547093,3.3691492,-27.555536,-8.703861,-28.720898,-3.672343,-22.556377,-4.169099,-14.899759,-3.087525,-18.959501,-5.657137,-18.743286,-7.0310264,-20.525032,-3.2237337,-15.842536,-2.9096453,0.0879871457122093,2291.909551391523,4339.841819585756,0.24655062,0.42327026,1994.6712352525624,0.16883856,25.56784367216965,0.006160708,1.0
16.148798,62.839794,31.915667,11.9336605,-12.860113,13.930622,-8.882325,5.3935375,-16.447504,8.811504,-10.435167,2.3081534,-13.081632,5.574757,-11.244833,3.645344,-10.334014,1.182565,-7.990683,-1.4707516,0.2233091842296511,3218.112848336766,7805.260322038517,0.4490544,0.6307301,3682.0157453154543,0.22889514,21.16793519295771,0.062730774,4.0
